,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading  1 [-],Sun Heading  2 [-],Sun Heading  3 [-],Fault
50000000000,0.03488302622347802,0.3149289018076149,0.3513147759886985,0.005643011867029328,-0.02283424003090939,0.002746069340379761,0.31376271010781165,0.15679104105805153,0.34025924793773743,0.0050272966706681,-0.022067469390178403,0.0032244981225232495,0.6144567177515003,0.5065563151134731,0.2531323495194226,0.5493338286101536,5841920.813081916,-2355832.5505019557,-2673991.2194148307,4,2.035064293577183e-06,-1.1424070863422688e-05,0.0001254085806810945,6.698393234439534e-05,0.0,0.0,0.0,0.0,-266.60586093452446,-13.621749396424494,137.0765232054609,-28.2252464970958,-266.6228106390516,-13.620570115906718,137.0587067024878,-28.227357904197998,0.0,0.0,0.0,0.0,19.187522779639302,19.591420535646762,20.003962824430825,20.41064684166811,-4.999728702719108,-5.0001556023582046,-5.0171883378775455,-4.999054610283942,5.4828485568844184e-05,-8.862920759667874e-07,5841524.639164829,-2356227.2149323346,-2674509.828422546,94.24967257028054,267597.91882905626,-1.0,115.26581609623571,8,1.8103722559395,0.8142777045778118,0.5616058783789655,1.5577004297406536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000000000,0.06109286082870333,0.2941455436712483,0.3403784618135506,0.007256884104575631,-0.02154229276959296,0.0007336679240413627,0.3375742988479459,0.13929206079919176,0.3223932482667117,0.006696522972682023,-0.020754551906238507,0.0012552801678618873,0.6164279617273107,0.5456645358183112,0.22515558192243418,0.5211254611704076,5861646.071256739,-2336063.149493116,-2648014.1544886986,4,2.0914333060471865e-05,-1.4582172562296294e-05,0.00011051626099824534,6.746246760534148e-05,0.0,0.0,0.0,0.0,-264.21285090542284,-16.321555583103223,161.86565273769287,-14.1126232485479,-264.2115292833381,-16.36242481331056,161.81487723465597,-14.124790193395356,0.0,0.0,0.0,0.0,19.20374853985733,19.59952095033614,20.004633425754555,20.402573942270475,-4.9972370960390755,-5.000238599702166,-5.017883175205864,-4.999523553399573,5.0989209859282684e-05,-6.963957885905497e-07,5861253.538068053,-2336459.294538429,-2648534.432644822,73.80356334255035,268016.88202486484,-1.0,94.81847797938387,8,1.7847645888561936,0.9659576454431633,0.7206594379720983,1.5394663813851286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000000000,0.08521841774506865,0.27584637214931856,0.3261248077481956,0.008325173995839054,-0.020339903080479463,-0.0012733765615208289,0.3603516308602323,0.12556335354516934,0.30264672693364203,0.00781318543300437,-0.019531932133378626,-0.0007227673230531781,0.6165345687254685,0.5825208681821649,0.20297750157086386,0.48923889619984967,5881188.984484626,-2316221.077837352,-2621954.483008991,4,3.693405366848502e-05,-1.6408718684147167e-05,9.494205460121919e-05,6.666512845984476e-05,0.0,0.0,0.0,0.0,-258.1382869853957,-19.634954084936208,183.40274299960726,-0.06135923151542565,-258.13623955601025,-19.625431817131982,183.3698794841263,-0.055889057064071344,0.0,0.0,0.0,0.0,19.219843915444038,19.60746449843164,20.00529418228308,20.394620609352177,-4.995232991137229,-5.000322028189742,-5.017409513110201,-4.9999981370744155,4.767348550556623e-05,-6.61580313169418e-07,5880800.103205076,-2316618.689062084,-2622476.4167207973,53.77553776613415,268334.6324730238,-1.0,74.78854378561216,8,1.7377059240649384,1.0925453687741487,0.8715567894036067,1.5167173446943967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000000000,0.10703930447081834,0.2595866793069111,0.30919299742789164,0.0088772128199369,-0.019219363540855385,-0.0031727447769862725,0.38171164063715946,0.11508867195663923,0.2812124474583397,0.008405436641942862,-0.018392848502463664,-0.002603796173256621,0.6154702345652079,0.6166437936363823,0.18592232388159025,0.45429033845818023,5900548.9401415475,-2296306.9509381116,-2595813.015918095,4,5.00275333083481e-05,-1.71701696930536e-05,7.93646526635845e-05,6.479141130761336e-05,0.0,0.0,0.0,0.0,-248.99576148959727,-23.132430281315468,201.6264347596887,13.744467859455344,-249.00589745118236,-23.156004680037572,201.65120032871397,13.73021991690193,0.0,0.0,0.0,0.0,19.235767199223634,19.61525411933781,20.005900563977544,20.386824591089432,-4.993771424585643,-5.00039759252977,-5.016003977473283,-5.00088960032598,4.4329392955785e-05,-6.91166151896486e-07,5900163.721738886,-2296706.0139143737,-2596336.590680819,34.245030520916586,268553.49122884107,-1.0,55.25613383321247,8,1.6725569993547083,1.1967176738040373,1.014255965033648,1.4900952905843188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000000000,0.12641490990001894,0.24495659256078667,0.2902152387953091,0.008970547365577718,-0.018186764528169752,-0.004874709535956708,0.40130709730749264,0.10734575982075065,0.2583467646086789,0.008530579742952274,-0.017344042689324383,-0.004294820645591782,0.6137966063184405,0.6476280317263359,0.1732342229014018,0.416919131978835,5919725.331257616,-2276321.3864624216,-2569590.566744831,4,6.02944968891524e-05,-1.7192658887643306e-05,6.438401585665399e-05,6.205698665908724e-05,0.0,0.0,0.0,0.0,-237.39886673318182,-26.813984172241007,216.72080571248338,27.05942109830271,-237.42600951368968,-26.76461790301624,216.7215601227747,27.031662005657353,0.0,0.0,0.0,0.0,19.251475779707654,19.62289240241338,20.00642024061232,20.379218746592706,-4.992842259103987,-5.0004601549458645,-5.0139534043634235,-5.001677503488458,4.076783847319308e-05,-7.391294539672452e-07,5919343.786505097,-2276721.8868646817,-2570115.767198102,15.24295327320694,268676.0376268475,-1.0,36.25193027135308,8,1.5919634116409693,1.2808592574421058,1.1484296769331623,1.4595338311320256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75000000000,0.1432961926666918,0.23158882353027466,0.26980113045635484,0.008682969432888021,-0.017243591017616636,-0.006312467665341751,0.41886186813266846,0.10181263651959675,0.23435991762408176,0.008266905852298946,-0.016387437909302353,-0.005726293601064996,0.6119469142251255,0.6751830958230264,0.1641165652668883,0.3777757460321932,5938717.55653407,-2256265.0043249535,-2543287.951576981,4,6.796532390493222e-05,-1.677359334863521e-05,5.0470231642704126e-05,5.869456124193887e-05,0.0,0.0,0.0,0.0,-223.96119503130362,-30.31146036862027,228.74721508950682,39.6994227904804,-223.96678758592682,-30.327983387524338,228.75710780385566,39.69211228320973,0.0,0.0,0.0,0.0,19.266930922184894,19.630381757930593,20.00683389214661,20.371794108954393,-4.992389012368887,-5.000508709260426,-5.011545424220776,-5.0023297111152285,3.7012155097468726e-05,-7.64195425665514e-07,5938339.696062717,-2256666.9279899728,-2543814.761592236,-3.212798149278945,268704.95771400566,-1.0,17.79401754858203,8,1.4981649974646845,1.3470526326523635,1.2734601420786058,1.4245725068909267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000000000,0.15771581237289864,0.21916868169680215,0.2485159431641205,0.008100070352653328,-0.016387334954117802,-0.007451267527297311,0.4341850505776191,0.0979880770753828,0.2095968589309991,0.007701000314290137,-0.01552089979313424,-0.006861230918878784,0.6102422165671547,0.6991430982424275,0.1577845384270176,0.33750171071056523,5957525.020361401,-2236138.426672107,-2516905.989034478,4,7.335935401404255e-05,-1.6153719701031e-05,3.791997210045529e-05,5.492079446964148e-05,0.0,0.0,0.0,0.0,-209.17362023608604,-33.808936564999534,238.0124590483361,51.60311370447297,-209.14030871818755,-33.77901899350818,238.01429889911347,51.60271748598338,0.0,0.0,0.0,0.0,19.282100735754135,19.63772458102576,20.007133957209916,20.3645410086246,-4.992328801027068,-5.000545656804597,-5.009025495573764,-5.0028340622411225,3.318607911191138e-05,-7.662257946643694e-07,5957150.854728662,-2236541.7596223005,-2517434.3918242264,-21.004772570788095,268643.0634456025,-1.0,0.0,8,1.3932294848599993,1.3970883195792645,1.3885393792714953,1.38468054455223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85000000000,0.1697714130904107,0.20743723451665771,0.2268594295420066,0.007306919841397538,-0.015612856792528624,-0.008285271840562543,0.44717372250879295,0.09541153578847951,0.18441115096229946,0.006919259249206849,-0.014739461361066287,-0.00769202416133175,0.608913157683288,0.7194636859146125,0.1535088753248546,0.29670152720676274,5976147.132838882,-2215942.277865222,-2490445.5002432303,4,7.68396170995008e-05,-1.5513952361936927e-05,2.686874108828802e-05,5.09190639445747e-05,0.0,0.0,0.0,0.0,-193.34293850510622,-37.12233506683252,244.82333374654834,62.70913460876501,-193.38688486328573,-37.09532919771942,244.79520150303742,62.696592546536344,0.0,0.0,0.0,0.0,19.296961465966792,19.644923374180067,20.007322154586756,20.357449771207307,-4.9925701129075195,-5.000575495170024,-5.006577338888841,-5.003192451804984,2.9458469381142334e-05,-7.298328061305075e-07,5975776.672596214,-2216347.0063054,-2490975.4784832164,-21.002949496599342,268538.04433721496,-1.0,0.0,8,1.2791753563838841,1.4325197091492905,1.492847813506983,1.3395034607415766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000000000,0.17960772577464765,0.19619109169954774,0.2052526166161337,0.006381456627517446,-0.014912263407368287,-0.008831297864667256,0.4578078359250186,0.09367913042382446,0.159142058131564,0.006001032607505557,-0.014035229889986142,-0.008234167085588611,0.608117793056823,0.7362089267518611,0.1506470764726429,0.25591917530505137,5994583.309794818,-2195677.1844629687,-2463907.308809683,4,7.876956479837017e-05,-1.4984535095872535e-05,1.7334006479998393e-05,4.683409737636708e-05,0.0,0.0,0.0,0.0,-177.0827421535184,-40.31301510563465,249.42527611020526,72.89476704032568,-177.06980733809036,-40.287173869671456,249.41756673208798,72.94152127947875,0.0,0.0,0.0,0.0,19.311497478801666,19.65198080686954,20.00740662202091,20.350511215727483,-4.993026144168524,-5.0006036845707635,-5.004323405717959,-5.003416150310383,2.5985379262680854e-05,-6.677655500254462e-07,5994216.565542131,-2196083.2947590635,-2464438.8447643574,-21.00139689723025,268433.0336662903,-1.0,0.0,8,1.158007159940585,1.4547249285747204,1.5857176378192102,1.288999869185075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000000000,0.18739878919889175,0.1852796494452545,0.18403330905119264,0.005389632130039012,-0.014275383137295266,-0.009121682459900977,0.466138334695996,0.09245412296448491,0.13409777722764532,0.005013652144204662,-0.013397855621885653,-0.008519107901228779,0.6079562630588878,0.7495300547262669,0.14866218606636006,0.2156233607554678,6012832.972807158,-2175343.775203075,-2437292.2407960244,4,7.949436619695482e-05,-1.4633052073790572e-05,9.230096219160089e-06,4.2776695705779984e-05,0.0,0.0,0.0,0.0,-160.45439041283808,-43.38097668140593,252.24780075991484,82.34408869370122,-160.47765568744663,-43.38549305095586,252.19156220501378,82.33210432374835,0.0,0.0,0.0,0.0,19.325700362206785,19.65889971295371,20.00739922368932,20.34371695375247,-4.993621465236177,-5.000634862179061,-5.002327752384812,-5.003521895373473,2.2875251734170517e-05,-5.85141740009443e-07,6012469.9552284125,-2175751.2538505546,-2437825.316437848,-21.00012873229269,268328.03003165574,-1.0,0.0,8,1.0316937218620585,1.464954375298154,1.6667439010664549,1.2334832476303594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000000000,0.1933320772449932,0.17459968476265125,0.16345892731783854,0.004383034727576593,-0.013690968875654087,-0.009197116531362157,0.47227121826643687,0.09147063924748633,0.10954509462441718,0.004009931807986487,-0.012815848251186403,-0.008586968004734784,0.6084836456188417,0.7596405308780501,0.14712902728388272,0.17620149316114353,6030895.549223887,-2154942.680983358,-2410601.1246959693,4,7.930600496611873e-05,-1.448893766900833e-05,2.421914948264277e-06,3.8820444499403537e-05,0.0,0.0,0.0,0.0,-143.82603867215772,-46.44893825717722,253.3522669271925,90.93438110586081,-143.83210090859066,-46.431404334289596,253.40393345495562,90.88217322694362,0.0,0.0,0.0,0.0,19.339567580344518,19.665683049326322,20.00731338107061,20.33705951857327,-4.994296625345528,-5.000672741723284,-5.000613722774384,-5.003528086361742,2.0178421445268504e-05,-5.045662600915686e-07,6030536.269103163,-2155351.5145722795,-2411135.721811027,-20.999128923759024,268223.03204458556,-1.0,0.0,8,0.9021184387941097,1.4643622759808517,1.7358365903066957,1.1735927531199535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105000000000,0.1975960559507882,0.16408783234841015,0.14371467103378852,0.0033989014710145054,-0.013148087357125996,-0.009100296379389566,0.47635078773790435,0.09053080168941051,0.08570490877619434,0.0030281378040574684,-0.012277973417697948,-0.008480176693061595,0.6097211311237444,0.766791928849146,0.14572934449701727,0.13796100269807288,6048770.472183133,-2134474.5348422765,-2383834.7914107786,4,7.844357564916783e-05,-1.454933942351441e-05,-3.2524822365837397e-06,3.501153298972045e-05,0.0,0.0,0.0,0.0,-127.25904616299279,-49.45554060143307,253.29090769567708,98.60428504528902,-127.29878410166043,-49.46829298228443,253.30943985603557,98.61813195549087,0.0,0.0,0.0,0.0,19.35310104265899,19.67233384025266,20.007184599224104,20.33053237192673,-4.9950071140996375,-5.000719730985301,-4.999588057773255,-5.003452771980344,1.789414586919993e-05,-4.2505669422701435e-07,6048414.940403832,-2134884.710024317,-2384370.891686289,-20.998767227462125,268118.0378271135,-1.0,0.0,8,0.7710261512664952,1.454027136777007,1.79322051932685,1.1102195338163383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
